## SLURM PROLOG ###############################################################
##    Job ID : 2001517
##  Job Name : first_half
##  Nodelist : gpu1401
##      CPUs : 1
##  Mem/Node : 16384 MB
## Directory : /oscar/scratch/vsharm44/rl_project/Exploration-For-Shortcut-Learning/supervised_with_bandit_&_exploration
##   Job Started : Sun May 12 01:21:55 AM EDT 2024
###############################################################################
Running for settings: ['0.6_1', '0.6_2', '0.6_3', '0.6_4', '0.6_5', '0.7_1', '0.7_2', '0.7_3', '0.7_4', '0.7_5']
==========================================================================
Running experiment for setting 0.6_1
==========================================================================
Running for seed 1 of experiment 0.6_1
wandb: Currently logged in as: vipul. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.17.0 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.16.6
wandb: Run data is saved locally in /oscar/scratch/vsharm44/rl_project/Exploration-For-Shortcut-Learning/supervised_with_bandit_&_exploration/wandb/run-20240512_012203-ow4xoz4d
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run mild-butterfly-435
wandb: ⭐️ View project at https://wandb.ai/vipul/RL_Project_CSCI2951F
wandb: 🚀 View run at https://wandb.ai/vipul/RL_Project_CSCI2951F/runs/ow4xoz4d
/users/vsharm44/.conda/envs/dl_project/lib/python3.11/site-packages/torch/nn/modules/conv.py:456: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return F.conv2d(input, weight, bias, self.stride,
/users/vsharm44/.conda/envs/dl_project/lib/python3.11/site-packages/torch/autograd/graph.py:744: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
Epoch 0, Train: Batch 0, train acc:57.14285714285714, sup loss:2.494670867919922, bdit loss: 2.4622373580932617, cfn loss: 1.0371856689453125, cumulative bdit reward: 20.45356559753418, Elapsed time for epoch : 0.010642762978871663
Epoch 0, Train: Batch 110, train acc:50.0, sup loss:0.29828542470932007, bdit loss: 0.29828542470932007, cfn loss: 0.9999223947525024, cumulative bdit reward: 1591.1389374732971, Elapsed time for epoch : 0.1898461699485779
Epoch 0, Val: Batch 0, acc:14.285714285714285,sup loss:0.23678123950958252, bdit loss: 0.23678123950958252, cfn loss: 1.0001245737075806, cumulative bdit reward: 15.241250991821289, Elapsed time for epoch : 0.19759819507598878
Epoch 0, Val: Batch 10, acc:7.142857142857142,sup loss:0.2503817677497864, bdit loss: 0.2503817677497864, cfn loss: 0.9997565746307373, cumulative bdit reward: 170.34786987304688, Elapsed time for epoch : 0.20977480014165242
Epoch 0, Val: Batch 20, acc:100.0,sup loss:0.22736993432044983, bdit loss: 0.22736993432044983, cfn loss: 1.0000628232955933, cumulative bdit reward: 323.23611640930176, Elapsed time for epoch : 0.2218603769938151
Epoch 0, Val: Batch 30, acc:100.0,sup loss:0.23207944631576538, bdit loss: 0.23207944631576538, cfn loss: 1.000048041343689, cumulative bdit reward: 469.07934379577637, Elapsed time for epoch : 0.23448897997538248
Epoch 0, Sup Train Loss:0.7680354867292487, Sup Val loss:0.2344105007747809 Sup Train Acc:49.72049689440995, Sup Val Acc:59.02777777777778 Bandit Train Loss:0.7677537861077682, Bandit Val loss:0.23441050036085975 CFN Train Loss:0.0713895358145237, CFN Val loss:0.06250578382362922
Epoch 1, Train: Batch 0, train acc:53.57142857142857, sup loss:0.24182671308517456, bdit loss: 0.24182671308517456, cfn loss: 1.0000734329223633, cumulative bdit reward: 15.061695098876953, Elapsed time for epoch : 0.0016485929489135742
Epoch 1, Train: Batch 10, train acc:60.71428571428571, sup loss:0.2545865476131439, bdit loss: 0.2545865476131439, cfn loss: 1.0003995895385742, cumulative bdit reward: 166.03174304962158, Elapsed time for epoch : 0.018328221638997395
Epoch 1, Train: Batch 20, train acc:46.42857142857143, sup loss:0.32768353819847107, bdit loss: 0.32768353819847107, cfn loss: 0.9999738335609436, cumulative bdit reward: 311.7819356918335, Elapsed time for epoch : 0.03467213312784831
Epoch 1, Train: Batch 30, train acc:71.42857142857143, sup loss:0.22457316517829895, bdit loss: 0.22457316517829895, cfn loss: 1.000052809715271, cumulative bdit reward: 462.43579864501953, Elapsed time for epoch : 0.051153890291849774
Epoch 1, Train: Batch 40, train acc:64.28571428571429, sup loss:0.22180765867233276, bdit loss: 0.22180765867233276, cfn loss: 1.0001167058944702, cumulative bdit reward: 608.8018732070923, Elapsed time for epoch : 0.06712358792622884
Epoch 1, Train: Batch 50, train acc:50.0, sup loss:0.25652235746383667, bdit loss: 0.25652235746383667, cfn loss: 1.0002011060714722, cumulative bdit reward: 760.6864728927612, Elapsed time for epoch : 0.08354694048563639
Epoch 1, Train: Batch 60, train acc:60.71428571428571, sup loss:0.2420528531074524, bdit loss: 0.2420528531074524, cfn loss: 1.000213861465454, cumulative bdit reward: 912.796462059021, Elapsed time for epoch : 0.10020815928777059
Epoch 1, Train: Batch 70, train acc:53.57142857142857, sup loss:0.29544585943222046, bdit loss: 0.29544585943222046, cfn loss: 1.0003594160079956, cumulative bdit reward: 1065.018144607544, Elapsed time for epoch : 0.11656439701716105
Epoch 1, Train: Batch 80, train acc:67.85714285714286, sup loss:0.20794539153575897, bdit loss: 0.20794539153575897, cfn loss: 1.0000498294830322, cumulative bdit reward: 1215.9560441970825, Elapsed time for epoch : 0.13274263938268024
Epoch 1, Train: Batch 90, train acc:60.71428571428571, sup loss:0.22908644378185272, bdit loss: 0.22908644378185272, cfn loss: 0.9999943971633911, cumulative bdit reward: 1360.6918096542358, Elapsed time for epoch : 0.14891935586929322
Epoch 1, Train: Batch 100, train acc:39.285714285714285, sup loss:0.32755041122436523, bdit loss: 0.32755041122436523, cfn loss: 1.0002005100250244, cumulative bdit reward: 1514.27139377594, Elapsed time for epoch : 0.16513397296269736
Epoch 1, Train: Batch 110, train acc:64.28571428571429, sup loss:0.2759847044944763, bdit loss: 0.2759847044944763, cfn loss: 1.0001444816589355, cumulative bdit reward: 1663.7979583740234, Elapsed time for epoch : 0.18188973665237426
Epoch 1, Val: Batch 0, acc:100.0,sup loss:0.0757024809718132, bdit loss: 0.0757024809718132, cfn loss: 1.0001434087753296, cumulative bdit reward: 30.757762908935547, Elapsed time for epoch : 0.18911133209864298
Epoch 1, Val: Batch 10, acc:100.0,sup loss:0.0442342534661293, bdit loss: 0.0442342534661293, cfn loss: 1.0003080368041992, cumulative bdit reward: 343.2761516571045, Elapsed time for epoch : 0.2013707637786865
Epoch 1, Val: Batch 20, acc:0.0,sup loss:0.9447871446609497, bdit loss: 0.9447871446609497, cfn loss: 1.0003283023834229, cumulative bdit reward: 559.5183560848236, Elapsed time for epoch : 0.21369153658548992
Epoch 1, Val: Batch 30, acc:0.0,sup loss:0.9614391922950745, bdit loss: 0.9614391922950745, cfn loss: 1.0001726150512695, cumulative bdit reward: 569.2210713624954, Elapsed time for epoch : 0.225547456741333
Epoch 1, Sup Train Loss:0.26531735425410063, Sup Val loss:0.5235281994876763 Sup Train Acc:55.527950310559, Sup Val Acc:49.60317460317461 Bandit Train Loss:0.2653173545132513, Bandit Val loss:0.5235281992289755 CFN Train Loss:0.0625092958950478, CFN Val loss:0.06251367719637023
Epoch 2, Train: Batch 0, train acc:46.42857142857143, sup loss:0.7344528436660767, bdit loss: 0.7344527840614319, cfn loss: 1.0003557205200195, cumulative bdit reward: 14.666788101196289, Elapsed time for epoch : 0.0016419808069864908
Epoch 2, Train: Batch 10, train acc:42.857142857142854, sup loss:0.2747410237789154, bdit loss: 0.2747410237789154, cfn loss: 1.0001327991485596, cumulative bdit reward: 164.79991817474365, Elapsed time for epoch : 0.017722368240356445
Epoch 2, Train: Batch 20, train acc:57.14285714285714, sup loss:0.24997861683368683, bdit loss: 0.24997861683368683, cfn loss: 1.0001014471054077, cumulative bdit reward: 319.3964681625366, Elapsed time for epoch : 0.03372429609298706
Epoch 2, Train: Batch 30, train acc:71.42857142857143, sup loss:0.20525962114334106, bdit loss: 0.20525962114334106, cfn loss: 1.0002191066741943, cumulative bdit reward: 478.18290615081787, Elapsed time for epoch : 0.049899550278981526
Epoch 2, Train: Batch 40, train acc:42.857142857142854, sup loss:0.33308330178260803, bdit loss: 0.33308330178260803, cfn loss: 1.0000576972961426, cumulative bdit reward: 627.9864721298218, Elapsed time for epoch : 0.0660809874534607
Epoch 2, Train: Batch 50, train acc:67.85714285714286, sup loss:0.19924242794513702, bdit loss: 0.19924242794513702, cfn loss: 1.000290870666504, cumulative bdit reward: 779.094690322876, Elapsed time for epoch : 0.08209195931752523
Epoch 2, Train: Batch 60, train acc:42.857142857142854, sup loss:0.49783802032470703, bdit loss: 0.49783802032470703, cfn loss: 1.0002379417419434, cumulative bdit reward: 931.2039947509766, Elapsed time for epoch : 0.09819364150365194
Epoch 2, Train: Batch 70, train acc:64.28571428571429, sup loss:0.2216334491968155, bdit loss: 0.2216334491968155, cfn loss: 1.000460147857666, cumulative bdit reward: 1083.6261568069458, Elapsed time for epoch : 0.1145703911781311
Epoch 2, Train: Batch 80, train acc:53.57142857142857, sup loss:0.23892346024513245, bdit loss: 0.23892346024513245, cfn loss: 1.000454306602478, cumulative bdit reward: 1239.9267683029175, Elapsed time for epoch : 0.13079527616500855
Epoch 2, Train: Batch 90, train acc:57.14285714285714, sup loss:0.21933166682720184, bdit loss: 0.21933166682720184, cfn loss: 1.0002679824829102, cumulative bdit reward: 1398.3889608383179, Elapsed time for epoch : 0.14702272017796833
Epoch 2, Train: Batch 100, train acc:53.57142857142857, sup loss:0.2513364255428314, bdit loss: 0.2513364255428314, cfn loss: 1.000175952911377, cumulative bdit reward: 1551.5966625213623, Elapsed time for epoch : 0.16291653315226237
Epoch 2, Train: Batch 110, train acc:67.85714285714286, sup loss:0.24386104941368103, bdit loss: 0.24386104941368103, cfn loss: 1.0002479553222656, cumulative bdit reward: 1709.549129486084, Elapsed time for epoch : 0.17885491847991944
Epoch 2, Val: Batch 0, acc:100.0,sup loss:0.14457502961158752, bdit loss: 0.14457502961158752, cfn loss: 1.0001157522201538, cumulative bdit reward: 17.858219146728516, Elapsed time for epoch : 0.18549087047576904
Epoch 2, Val: Batch 10, acc:100.0,sup loss:0.1608775109052658, bdit loss: 0.1608775109052658, cfn loss: 1.0000584125518799, cumulative bdit reward: 198.36673164367676, Elapsed time for epoch : 0.19771226247151694
Epoch 2, Val: Batch 20, acc:14.285714285714285,sup loss:0.30150306224823, bdit loss: 0.30150306224823, cfn loss: 1.0001633167266846, cumulative bdit reward: 362.96706676483154, Elapsed time for epoch : 0.21027208964029948
Epoch 2, Val: Batch 30, acc:14.285714285714285,sup loss:0.29700490832328796, bdit loss: 0.29700490832328796, cfn loss: 1.000169277191162, cumulative bdit reward: 501.82214546203613, Elapsed time for epoch : 0.2224837025006612
Epoch 2, Sup Train Loss:0.28824896993844407, Sup Val loss:0.22106455639004707 Sup Train Acc:54.627329192546576, Sup Val Acc:56.64682539682539 Bandit Train Loss:0.28824896877226625, Bandit Val loss:0.22106455639004707 CFN Train Loss:0.06251235756537189, CFN Val loss:0.06251045958035523
Epoch 3, Train: Batch 0, train acc:64.28571428571429, sup loss:0.21077774465084076, bdit loss: 0.21077774465084076, cfn loss: 1.0001016855239868, cumulative bdit reward: 16.34001350402832, Elapsed time for epoch : 0.00164563258488973
Epoch 3, Train: Batch 10, train acc:67.85714285714286, sup loss:0.20068340003490448, bdit loss: 0.20068340003490448, cfn loss: 1.000252366065979, cumulative bdit reward: 173.1445951461792, Elapsed time for epoch : 0.0179198424021403
Epoch 3, Train: Batch 20, train acc:57.14285714285714, sup loss:0.2233554869890213, bdit loss: 0.2233554869890213, cfn loss: 1.0003708600997925, cumulative bdit reward: 328.4707622528076, Elapsed time for epoch : 0.03383990526199341
Epoch 3, Train: Batch 30, train acc:46.42857142857143, sup loss:0.27187666296958923, bdit loss: 0.27187666296958923, cfn loss: 0.9998968839645386, cumulative bdit reward: 485.31173515319824, Elapsed time for epoch : 0.049966665108998616
Epoch 3, Train: Batch 40, train acc:50.0, sup loss:0.25203633308410645, bdit loss: 0.25203633308410645, cfn loss: 1.0000823736190796, cumulative bdit reward: 644.047963142395, Elapsed time for epoch : 0.06719083388646443
Epoch 3, Train: Batch 50, train acc:64.28571428571429, sup loss:0.22004951536655426, bdit loss: 0.22004951536655426, cfn loss: 1.0000476837158203, cumulative bdit reward: 801.5802736282349, Elapsed time for epoch : 0.08336631059646607
Epoch 3, Train: Batch 60, train acc:53.57142857142857, sup loss:0.2538604736328125, bdit loss: 0.2538604736328125, cfn loss: 1.000211238861084, cumulative bdit reward: 955.759913444519, Elapsed time for epoch : 0.0995454470316569
Epoch 3, Train: Batch 70, train acc:50.0, sup loss:0.22418339550495148, bdit loss: 0.22418339550495148, cfn loss: 0.9999733567237854, cumulative bdit reward: 1115.7990550994873, Elapsed time for epoch : 0.11555734078089396
Epoch 3, Train: Batch 80, train acc:67.85714285714286, sup loss:0.1945982128381729, bdit loss: 0.1945982128381729, cfn loss: 1.0001322031021118, cumulative bdit reward: 1277.1609659194946, Elapsed time for epoch : 0.13137853145599365
Epoch 3, Train: Batch 90, train acc:75.0, sup loss:0.1734134405851364, bdit loss: 0.17341342568397522, cfn loss: 1.0000793933868408, cumulative bdit reward: 1440.8785228729248, Elapsed time for epoch : 0.1478209694226583
Epoch 3, Train: Batch 100, train acc:53.57142857142857, sup loss:0.24356718361377716, bdit loss: 0.24356716871261597, cfn loss: 1.0003399848937988, cumulative bdit reward: 1598.546787261963, Elapsed time for epoch : 0.16477018197377521
Epoch 3, Train: Batch 110, train acc:67.85714285714286, sup loss:0.21516913175582886, bdit loss: 0.21516913175582886, cfn loss: 1.0003634691238403, cumulative bdit reward: 1756.683032989502, Elapsed time for epoch : 0.18073726097742718
Epoch 3, Val: Batch 0, acc:17.857142857142858,sup loss:0.6808488965034485, bdit loss: 0.6808488965034485, cfn loss: 1.0004243850708008, cumulative bdit reward: 6.245142459869385, Elapsed time for epoch : 0.18730294704437256
Epoch 3, Val: Batch 10, acc:7.142857142857142,sup loss:0.7617059350013733, bdit loss: 0.7617059350013733, cfn loss: 1.0002024173736572, cumulative bdit reward: 72.54893207550049, Elapsed time for epoch : 0.1994946042696635
Epoch 3, Val: Batch 20, acc:100.0,sup loss:0.011240904219448566, bdit loss: 0.011240904219448566, cfn loss: 1.0002517700195312, cumulative bdit reward: 199.16777896881104, Elapsed time for epoch : 0.2114775816599528
Epoch 3, Val: Batch 30, acc:100.0,sup loss:0.011280911974608898, bdit loss: 0.011280911974608898, cfn loss: 1.0005168914794922, cumulative bdit reward: 464.48811626434326, Elapsed time for epoch : 0.22445029417673748
Epoch 3, Sup Train Loss:0.22428109917951666, Sup Val loss:0.34082528622820973 Sup Train Acc:58.167701863354026, Sup Val Acc:59.42460317460317 Bandit Train Loss:0.22428109814291414, Bandit Val loss:0.34082528622820973 CFN Train Loss:0.06251137774923574, CFN Val loss:0.06251621577474806
Epoch 4, Train: Batch 0, train acc:60.71428571428571, sup loss:0.22232605516910553, bdit loss: 0.22232604026794434, cfn loss: 1.000387191772461, cumulative bdit reward: 16.783493041992188, Elapsed time for epoch : 0.0015670935312906901
Epoch 4, Train: Batch 10, train acc:67.85714285714286, sup loss:0.2006315141916275, bdit loss: 0.2006315141916275, cfn loss: 1.000213623046875, cumulative bdit reward: 179.19994926452637, Elapsed time for epoch : 0.01851684252421061
Epoch 4, Train: Batch 20, train acc:75.0, sup loss:0.2235056757926941, bdit loss: 0.2235056757926941, cfn loss: 1.000445008277893, cumulative bdit reward: 339.34946060180664, Elapsed time for epoch : 0.034708821773529054
Epoch 4, Train: Batch 30, train acc:50.0, sup loss:0.2120702862739563, bdit loss: 0.2120702862739563, cfn loss: 0.9999924302101135, cumulative bdit reward: 493.62577724456787, Elapsed time for epoch : 0.050648351510365806
Epoch 4, Train: Batch 40, train acc:35.714285714285715, sup loss:0.25827547907829285, bdit loss: 0.25827547907829285, cfn loss: 1.000426173210144, cumulative bdit reward: 655.0830402374268, Elapsed time for epoch : 0.06660242080688476
Epoch 4, Train: Batch 50, train acc:53.57142857142857, sup loss:0.2415737360715866, bdit loss: 0.2415737360715866, cfn loss: 1.0002425909042358, cumulative bdit reward: 810.8441133499146, Elapsed time for epoch : 0.08258477449417115
Epoch 4, Train: Batch 60, train acc:53.57142857142857, sup loss:0.25096946954727173, bdit loss: 0.25096946954727173, cfn loss: 1.0004574060440063, cumulative bdit reward: 969.0192241668701, Elapsed time for epoch : 0.09879173040390014
Epoch 4, Train: Batch 70, train acc:67.85714285714286, sup loss:0.22667178511619568, bdit loss: 0.22667178511619568, cfn loss: 1.0001256465911865, cumulative bdit reward: 1126.3310470581055, Elapsed time for epoch : 0.11505938371022542
Epoch 4, Train: Batch 80, train acc:53.57142857142857, sup loss:0.19871744513511658, bdit loss: 0.19871744513511658, cfn loss: 1.0000784397125244, cumulative bdit reward: 1285.9771099090576, Elapsed time for epoch : 0.1310270627339681
Epoch 4, Train: Batch 90, train acc:64.28571428571429, sup loss:0.21738502383232117, bdit loss: 0.21738502383232117, cfn loss: 1.0001846551895142, cumulative bdit reward: 1442.5198602676392, Elapsed time for epoch : 0.14687826633453369
Epoch 4, Train: Batch 100, train acc:64.28571428571429, sup loss:0.20710937678813934, bdit loss: 0.20710937678813934, cfn loss: 1.000056266784668, cumulative bdit reward: 1597.0133266448975, Elapsed time for epoch : 0.1629574179649353
Epoch 4, Train: Batch 110, train acc:57.14285714285714, sup loss:0.23387748003005981, bdit loss: 0.23387748003005981, cfn loss: 1.0003130435943604, cumulative bdit reward: 1757.698992729187, Elapsed time for epoch : 0.1798859397570292
Epoch 4, Val: Batch 0, acc:100.0,sup loss:0.07132163643836975, bdit loss: 0.07132163643836975, cfn loss: 1.000288724899292, cumulative bdit reward: 34.062713623046875, Elapsed time for epoch : 0.1868393858273824
Epoch 4, Val: Batch 10, acc:100.0,sup loss:0.045561354607343674, bdit loss: 0.04556133598089218, cfn loss: 1.0000014305114746, cumulative bdit reward: 377.4228706359863, Elapsed time for epoch : 0.19931026299794516
Epoch 4, Val: Batch 20, acc:0.0,sup loss:1.191851258277893, bdit loss: 1.191851258277893, cfn loss: 1.0002199411392212, cumulative bdit reward: 606.4025506973267, Elapsed time for epoch : 0.21141332785288494
Epoch 4, Val: Batch 30, acc:3.571428571428571,sup loss:1.1761099100112915, bdit loss: 1.1761099100112915, cfn loss: 1.000334620475769, cumulative bdit reward: 591.6888799667358, Elapsed time for epoch : 0.22345192035039266
Epoch 4, Sup Train Loss:0.22490129056184188, Sup Val loss:0.6341848157139288 Sup Train Acc:56.67701863354039, Sup Val Acc:52.08333333333335 Bandit Train Loss:0.2249012888773628, Bandit Val loss:0.6341848115747174 CFN Train Loss:0.06251260894148246, CFN Val loss:0.06251185025191969
Epoch 5, Train: Batch 0, train acc:60.71428571428571, sup loss:0.21657004952430725, bdit loss: 0.21657004952430725, cfn loss: 1.0002206563949585, cumulative bdit reward: 16.363231658935547, Elapsed time for epoch : 0.0016146381696065268
Epoch 5, Train: Batch 10, train acc:50.0, sup loss:0.24423378705978394, bdit loss: 0.24423378705978394, cfn loss: 0.9998459815979004, cumulative bdit reward: 171.8609104156494, Elapsed time for epoch : 0.017790607611338296
Epoch 5, Train: Batch 20, train acc:57.14285714285714, sup loss:0.2643977999687195, bdit loss: 0.2643977999687195, cfn loss: 1.0000464916229248, cumulative bdit reward: 331.60209941864014, Elapsed time for epoch : 0.034606377283732094
Epoch 5, Train: Batch 30, train acc:60.71428571428571, sup loss:0.231472909450531, bdit loss: 0.231472909450531, cfn loss: 1.0001987218856812, cumulative bdit reward: 493.63875579833984, Elapsed time for epoch : 0.05155237913131714
Epoch 5, Train: Batch 40, train acc:67.85714285714286, sup loss:0.2287369966506958, bdit loss: 0.2287369966506958, cfn loss: 1.0003278255462646, cumulative bdit reward: 659.0891628265381, Elapsed time for epoch : 0.06773797671000163
Epoch 5, Train: Batch 50, train acc:50.0, sup loss:0.230758398771286, bdit loss: 0.230758398771286, cfn loss: 1.0001354217529297, cumulative bdit reward: 820.2257022857666, Elapsed time for epoch : 0.08374696969985962
Epoch 5, Train: Batch 60, train acc:60.71428571428571, sup loss:0.2304958701133728, bdit loss: 0.2304958701133728, cfn loss: 1.000047206878662, cumulative bdit reward: 975.8594369888306, Elapsed time for epoch : 0.09979469776153564
Epoch 5, Train: Batch 70, train acc:53.57142857142857, sup loss:0.24168911576271057, bdit loss: 0.24168911576271057, cfn loss: 1.0000298023223877, cumulative bdit reward: 1123.427194595337, Elapsed time for epoch : 0.11638718048731486
Epoch 5, Train: Batch 80, train acc:46.42857142857143, sup loss:0.2683536410331726, bdit loss: 0.2683536410331726, cfn loss: 1.0000098943710327, cumulative bdit reward: 1280.160737991333, Elapsed time for epoch : 0.13327490091323851
Epoch 5, Train: Batch 90, train acc:60.71428571428571, sup loss:0.22844652831554413, bdit loss: 0.22844652831554413, cfn loss: 1.0004992485046387, cumulative bdit reward: 1440.6877269744873, Elapsed time for epoch : 0.14934246142705282
Epoch 5, Train: Batch 100, train acc:57.14285714285714, sup loss:0.23212763667106628, bdit loss: 0.23212763667106628, cfn loss: 1.0000934600830078, cumulative bdit reward: 1599.8062982559204, Elapsed time for epoch : 0.16590252717336018
Epoch 5, Train: Batch 110, train acc:50.0, sup loss:0.24861423671245575, bdit loss: 0.24861423671245575, cfn loss: 1.0001804828643799, cumulative bdit reward: 1758.2740936279297, Elapsed time for epoch : 0.18215410312016805
Epoch 5, Val: Batch 0, acc:100.0,sup loss:0.13958261907100677, bdit loss: 0.13958264887332916, cfn loss: 1.0002094507217407, cumulative bdit reward: 19.82114601135254, Elapsed time for epoch : 0.18893947203954062
Epoch 5, Val: Batch 10, acc:100.0,sup loss:0.15316691994667053, bdit loss: 0.15316693484783173, cfn loss: 1.0002663135528564, cumulative bdit reward: 220.099214553833, Elapsed time for epoch : 0.20140889485677083
Epoch 5, Val: Batch 20, acc:14.285714285714285,sup loss:0.31275707483291626, bdit loss: 0.31275707483291626, cfn loss: 1.0002543926239014, cumulative bdit reward: 397.17870140075684, Elapsed time for epoch : 0.21401636203130087
Epoch 5, Val: Batch 30, acc:14.285714285714285,sup loss:0.3111301064491272, bdit loss: 0.3111301064491272, cfn loss: 1.0003103017807007, cumulative bdit reward: 531.0777931213379, Elapsed time for epoch : 0.2263015309969584
Epoch 5, Sup Train Loss:0.22853062645248745, Sup Val loss:0.22630498413410452 Sup Train Acc:56.987577639751535, Sup Val Acc:56.845238095238095 Bandit Train Loss:0.2285306259341862, Bandit Val loss:0.22630499551693598 CFN Train Loss:0.06251158931333085, CFN Val loss:0.06251732032332155
